subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 14 0.075 second first 6 1 297 8 4.717501 0.179998159408569 -0.25 0 -1
lala 14 0.15 first first 9 1 298 -8 -5.69 0.419997930526733 0 1 1
lala 12 1.2 second second 12 1 299 6.6 6.006001 0.279998064041138 0 0 1
lala 13 0.075 first second 17 1 300 -8 -6.140001 0.259998083114624 0.25 1 -1
lala 18 0.15 second second 4 1 301 6.6 6.756001 0.379997968673706 -0.25 0 1
lala 16 0.0375 first second 23 1 302 8 6.908751 0.479997873306274 0.25 1 -1
lala 17 0.01875 second first 23 1 303 8 6.927501 1.05999732017517 0.25 1 -1
lala 7 0.3 second second 21 1 304 6.6 5.178 0.299998044967651 0.25 1 1
lala 12 0.3 second first 1 1 305 -8 -6.139999 0.739997625350952 -0.25 1 -1
lala 14 0.075 second second 17 1 306 -8 -6.215001 0.339998006820679 0.25 1 1
lala 18 0.01875 second second 23 1 307 8 6.946251 0.419997930526733 0.25 1 1
lala 8 0.3 first second 21 1 308 6.6 4.878 0.379997968673706 0.25 1 -1
lala 14 2.4 first second 3 1 309 -6.6 -1.728 0.339998006820679 -0.25 1 -1
lala 15 0.15 second first 5 1 310 6.6 4.127999 0.119998216629028 -0.25 1 -1
lala 11 0.0375 first first 2 1 311 -6.6 -5.368499 0.259998083114624 -0.25 0 1
lala 13 0.6 second second 12 1 312 6.6 5.406001 0.319998025894165 0 0 1
lala 15 1.2 second first 3 1 313 -6.6 -2.928 0.259998083114624 -0.25 1 -1
lala 15 0.01875 second first 19 1 314 -6.6 -7.10925 0.259998083114624 0.25 1 -1
lala 12 0.3 first second 15 1 315 8 6.140001 0.459997892379761 0 1 -1
lala 13 0.15 second first 15 1 316 8 6.290001 0.439997911453247 0 1 -1
lala 10 4.8 second first 7 1 317 8 -0.7600007 0.379997968673706 -0.25 1 -1
lala 13 0.3 second second 22 1 318 8 7.380002 0.559997797012329 0.25 0 1
