subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 5 2.4 first second 7 1 157 8 4.4 1.65999698638916 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 6 1.2 second first 7 1 158 8 5.6 3.79999494552612 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 7 0.3 second second 1 1 159 -8 -6.8 1.81999683380127 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 11 0.15 second second 6 1 160 8 6.65 2.09999656677246 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 6 0.3 first second 2 1 161 -6.6 -3.72 1.65999698638916 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 7 0.3 second second 23 1 162 8 6.8 1.91999673843384 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.15 first first 3 1 163 -6.6 -6.93 1.13999724388123 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 9 0.15 first first 13 1 164 6.6 5.28 2.77999591827393 0 System.Collections.Generic.List`1[System.Single] 1
lala 8 0.3 second second 1 1 165 -8 -6.5 0.899997472763062 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.3 second first 18 1 166 -6.6 -6.719999 1.7199969291687 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 9 0.3 second first 5 1 167 6.6 2.88 1.05999732017517 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 9 0.6 second first 1 1 168 -8 -5.9 2.61999607086182 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 11 0.075 second second 10 1 169 -6.6 -6.645 2.51999616622925 0 System.Collections.Generic.List`1[System.Single] 1
lala 12 0.3 first second 6 1 170 8 6.35 4.21999454498291 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 7 1.2 second first 7 1 171 8 6.8 1.03999733924866 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 10 0.15 second first 8 1 172 -8 -4.4 0.839997529983521 0 System.Collections.Generic.List`1[System.Single] -1
lala 6 0.6 second first 11 1 173 -6.6 -6.18 2.45999622344971 0 System.Collections.Generic.List`1[System.Single] -1
lala 9 0.3 first first 12 1 174 6.6 6.119999 1.61999702453613 0 System.Collections.Generic.List`1[System.Single] 1
lala 10 0.3 second first 5 1 175 6.6 3.18 0.519997835159302 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 13 0.15 second first 6 1 176 8 6.5 1.77999687194824 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 10 0.3 first first 1 1 177 -8 -6.2 2.35999631881714 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.15 second second 2 1 178 -6.6 -3.87 2.5999960899353 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 8 1.2 second second 7 1 179 8 8 0.699997663497925 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.6 first first 11 1 180 -6.6 -6.78 0.99999737739563 0 System.Collections.Generic.List`1[System.Single] 1
lala 8 0.075 second first 2 1 181 -6.6 -3.795 1.25999712944031 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 8 0.3 first first 23 1 182 8 6.5 0.679997682571411 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 11 0.15 first first 15 1 183 8 6.05 4.21999454498291 0 System.Collections.Generic.List`1[System.Single] 1
