subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 12 0.3 second first 0 1 199 -8 -6.705 1.37999701499939 -0.25 0 -1
lala 6 0.3 first second 20 1 200 6.6 7.656 2.81999588012695 0.25 0 -1
lala 6 1.2 first second 4 1 201 6.6 9.155999 2.47999620437622 -0.25 0 -1
lala 9 2.4 first first 11 1 202 -6.6 -7.578 2.43999624252319 0 1 1
lala 7 1.2 first first 6 1 203 8 8.880001 2.5999960899353 -0.25 0 1
lala 8 0.3 second first 23 1 204 8 7.64 0.899997472763062 0.25 1 -1
lala 7 0.15 second first 13 1 205 6.6 5.628 2.35999631881714 0 1 -1
lala 15 0.6 second first 16 1 206 -8 -8.880001 2.57999610900879 0.25 0 -1
lala 13 0.6 second second 0 1 207 -8 -7.305 1.83999681472778 -0.25 0 1
lala 10 0.6 second first 1 1 208 -8 -6.74 2.19999647140503 -0.25 1 -1
lala 8 0.15 second second 13 1 209 6.6 5.778 0.759997606277466 0 1 1
lala 8 1.2 second second 21 1 210 6.6 6.378 1.89999675750732 0.25 1 1
lala 9 0.6 second first 21 1 211 6.6 5.778 0.99999737739563 0.25 1 -1
lala 11 0.3 second first 1 1 212 -8 -7.04 1.51999688148499 -0.25 1 -1
lala 9 0.075 second second 13 1 213 6.6 5.703001 2.67999601364136 0 1 1
lala 10 1.2 first first 11 1 214 -6.6 -6.378 1.15999722480774 0 1 1
lala 11 0.15 second second 22 1 215 8 8.130001 1.49999690055847 0.25 0 1
lala 9 0.15 second second 23 1 216 8 7.79 2.19999647140503 0.25 1 1
lala 10 0.3 first first 14 1 217 8 7.379999 2.07999658584595 0 0 1
lala 7 0.6 first first 4 1 218 6.6 9.756 1.11999726295471 -0.25 0 1
lala 10 0.6 second second 17 1 219 -8 -8.24 1.25999712944031 0.25 1 1
lala 9 0.6 second first 5 1 220 6.6 6.678 0.899997472763062 -0.25 1 -1
